Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,Garage Yr Blt,Mas Vnr Area,TotRms AbvGrd,Id,SalePrice
10,5095,1154.0,3.0,5095.0,5095,2008,2009,2,2008.0,1224.0,15,2181,183850
7,1682,530.0,2.0,1304.0,1682,1970,1970,2,1970.0,288.0,7,1186,174000
7,1277,526.0,2.0,1277.0,1277,1970,1970,1,1970.0,0.0,5,1613,167000
6,1456,440.0,2.0,855.0,855,1976,1976,2,1976.0,0.0,7,411,148500
5,2228,720.0,2.0,0.0,1114,1979,1979,2,1979.0,0.0,8,810,147983
6,1217,288.0,1.0,626.0,626,1980,1980,1,1980.0,0.0,6,548,120000
5,1090,450.0,2.0,1090.0,1090,2005,2006,1,2005.0,0.0,5,2179,157000
5,1456,280.0,1.0,810.0,1002,1948,1950,1,1954.0,0.0,7,2746,91500
5,796,0.0,0.0,796.0,796,1910,1950,1,1910.0,0.0,4,1486,85000
5,1214,461.0,2.0,1214.0,1214,1965,1965,1,1965.0,0.0,6,2168,140000
5,955,386.0,1.0,955.0,955,1966,1966,1,1966.0,0.0,6,2061,127000
6,1728,673.0,2.0,864.0,864,2003,2003,2,2003.0,0.0,7,1131,207500
6,3672,836.0,2.0,1836.0,1836,1935,1990,3,1993.0,0.0,7,2738,415000
6,1561,463.0,2.0,1561.0,1561,1960,1960,2,1960.0,132.0,6,929,193000
6,1481,343.0,2.0,702.0,702,1994,1995,2,1994.0,0.0,6,362,174000
7,1527,410.0,2.0,699.0,801,1948,1999,1,1948.0,0.0,6,652,152500
7,1640,595.0,2.0,798.0,798,2003,2003,2,2003.0,0.0,6,1466,183000
5,1480,253.0,1.0,1080.0,1080,1951,1994,1,1951.0,0.0,7,2087,136500
7,1792,564.0,2.0,963.0,963,2001,2001,2,2001.0,172.0,7,1442,231500
5,1148,308.0,1.0,980.0,1148,1952,1952,1,1952.0,0.0,6,2744,123500
5,1393,300.0,1.0,816.0,872,1955,1955,1,1955.0,0.0,8,1511,135500
6,1044,528.0,2.0,960.0,1044,1976,1976,1,1976.0,0.0,7,2175,133500
5,1144,336.0,1.0,1144.0,1144,1963,1963,1,1962.0,0.0,6,1236,124000
8,1924,592.0,2.0,1086.0,1086,1998,1998,2,1998.0,530.0,7,2448,280000
9,2599,779.0,3.0,1393.0,1422,1999,1999,2,1999.0,165.0,10,60,333168
8,2283,632.0,3.0,1008.0,1008,2003,2003,2,2003.0,188.0,9,346,270000
6,1133,900.0,2.0,795.0,765,1950,1950,1,1989.0,0.0,5,678,128500
6,1398,542.0,2.0,1398.0,1398,1990,1991,2,1990.0,0.0,5,2481,172000
5,810,576.0,2.0,782.0,810,1971,1972,1,1973.0,153.0,4,2729,130000
6,1306,624.0,2.0,1306.0,1306,2005,2005,2,2005.0,135.0,5,453,196000
5,803,360.0,2.0,720.0,803,1941,1950,1,1941.0,0.0,5,2234,87000
5,1435,308.0,1.0,910.0,910,1950,1950,1,1950.0,0.0,6,2007,128250
6,2073,500.0,2.0,1542.0,2073,1978,1988,2,1978.0,119.0,7,20,210000
6,1991,432.0,2.0,854.0,1096,1932,1950,1,1977.0,480.0,7,2217,220000
4,1067,436.0,2.0,1067.0,1067,1950,1995,2,1996.0,0.0,4,232,128000
5,1174,576.0,2.0,680.0,680,1900,2006,1,2000.0,0.0,6,1982,135000
4,1689,432.0,2.0,1680.0,1689,1991,1991,2,1991.0,0.0,6,1570,228500
6,1132,240.0,1.0,608.0,608,1939,1950,1,1939.0,0.0,5,195,134000
6,1024,313.0,1.0,1008.0,1024,1956,1956,1,1956.0,244.0,5,2307,157500
8,2232,623.0,2.0,1173.0,1215,1993,1994,2,1993.0,372.0,8,504,263550
6,1440,467.0,2.0,1440.0,1440,1981,1981,2,1981.0,310.0,7,1644,182900
6,1680,540.0,2.0,880.0,1680,1988,2007,2,1988.0,260.0,5,939,222000
5,1092,0.0,0.0,1092.0,1092,2007,2008,1,2007.0,0.0,5,1591,146000
5,1559,812.0,2.0,1559.0,1559,1948,1973,1,1948.0,0.0,5,2001,153500
9,1980,770.0,3.0,1980.0,1980,2004,2005,2,2004.0,66.0,8,2379,315000
8,2630,696.0,3.0,1470.0,1470,1998,1998,2,1998.0,473.0,8,1100,315000
8,1861,851.0,3.0,1341.0,1341,2007,2007,3,2007.0,156.0,7,1118,257000
4,1200,850.0,3.0,1200.0,1200,1964,1964,1,1964.0,98.0,6,1593,173000
5,2320,672.0,2.0,0.0,1547,1948,1950,2,1979.0,0.0,7,2338,169000
8,2200,685.0,3.0,2200.0,2200,2003,2004,2,2003.0,470.0,8,458,382500
8,1795,534.0,2.0,1777.0,1795,2002,2002,2,2002.0,281.0,7,1454,230000
5,1297,498.0,2.0,1297.0,1297,1954,1990,1,1954.0,650.0,5,641,153000
5,1319,270.0,1.0,608.0,1319,1953,1953,1,1953.0,0.0,5,644,123000
7,1463,539.0,2.0,1463.0,1463,1998,1998,2,1998.0,0.0,5,840,207000
7,3493,870.0,3.0,1470.0,1675,1880,2002,3,2003.0,0.0,10,1307,295000
5,1094,576.0,2.0,1094.0,1094,2003,2004,1,2004.0,126.0,6,1809,149000
5,808,308.0,1.0,808.0,808,1958,2000,1,1963.0,0.0,5,1905,112000
5,943,528.0,2.0,943.0,943,1967,1967,1,1972.0,323.0,5,2060,134500
7,1246,428.0,2.0,1146.0,1246,2007,2008,2,2007.0,20.0,5,1085,187687
4,1128,528.0,2.0,698.0,698,1920,1950,1,1980.0,0.0,6,305,68400
6,951,480.0,2.0,951.0,951,1958,2007,1,1985.0,0.0,6,671,143500
7,1644,569.0,2.0,1518.0,1644,1989,1989,2,1989.0,145.0,5,833,275000
7,1959,766.0,3.0,1907.0,1959,1988,1989,3,1989.0,70.0,9,2891,171000
6,2054,390.0,2.0,992.0,1022,2000,2000,2,2000.0,40.0,7,486,244000
5,874,352.0,1.0,864.0,874,1971,2004,1,1971.0,0.0,5,334,130000
8,1685,658.0,3.0,1685.0,1685,2006,2006,2,2006.0,298.0,5,1804,253000
4,693,0.0,0.0,693.0,693,1941,1950,1,1941.0,0.0,4,2690,52500
8,1034,598.0,2.0,982.0,1034,1989,1989,1,1989.0,0.0,4,299,185000
6,1490,392.0,2.0,745.0,745,2005,2006,2,2005.0,0.0,7,466,167800
8,1713,856.0,3.0,1713.0,1713,2004,2005,2,2004.0,262.0,7,440,274900
7,1472,588.0,2.0,1372.0,1472,1980,1980,2,1980.0,225.0,6,378,187500
7,1971,689.0,2.0,1113.0,1113,2005,2005,2,2005.0,0.0,8,513,253000
4,988,297.0,1.0,526.0,526,1973,2006,1,1973.0,0.0,5,1597,105000
6,1576,368.0,2.0,1208.0,1576,1961,1961,1,1961.0,90.0,7,613,174500
7,2049,467.0,2.0,1065.0,1065,1996,1997,2,1997.0,0.0,9,2798,210900
4,1531,209.0,1.0,756.0,1169,1947,1979,1,1947.0,0.0,8,239,127000
7,1358,484.0,2.0,1358.0,1358,2004,2004,2,2004.0,146.0,6,1080,207000
7,2050,529.0,2.0,832.0,1154,1978,1978,2,1978.0,256.0,8,375,154000
9,2338,1110.0,3.0,2660.0,2338,2006,2007,2,2005.0,710.0,8,1638,591587
5,2640,1008.0,3.0,2171.0,1392,1925,1975,2,1977.0,0.0,10,2593,180000
5,1584,792.0,3.0,1584.0,1584,1967,1967,2,1967.0,0.0,8,623,124000
6,2237,440.0,2.0,712.0,1375,1980,2006,2,1980.0,0.0,7,964,204000
7,1477,216.0,1.0,861.0,877,1928,1950,2,1928.0,0.0,6,917,145000
5,1510,517.0,2.0,1510.0,1510,1967,1967,2,1967.0,268.0,6,122,178900
8,2392,870.0,3.0,1396.0,1407,1997,1998,2,1997.0,423.0,7,2443,348000
6,1716,672.0,2.0,810.0,1170,1915,2004,2,1970.0,0.0,8,1354,162500
5,868,576.0,2.0,768.0,868,1971,1990,1,1989.0,0.0,6,2058,119900
7,1632,462.0,2.0,935.0,955,1998,1998,2,1998.0,0.0,8,2326,176500
5,1077,205.0,1.0,991.0,1077,1939,1950,1,1939.0,0.0,5,1222,118000
5,773,240.0,1.0,773.0,773,1953,1953,1,1953.0,0.0,4,1251,110000
7,1839,486.0,2.0,1195.0,1195,1998,1998,2,1998.0,30.0,7,65,221000
8,2450,1069.0,3.0,1284.0,1310,1998,1998,2,1998.0,731.0,7,498,340000
7,2019,532.0,2.0,728.0,1136,1910,1993,1,1997.0,0.0,8,749,167500
8,1636,865.0,3.0,1623.0,1636,2006,2006,2,2006.0,208.0,8,1782,255000
7,1374,400.0,2.0,384.0,744,2004,2005,2,2004.0,0.0,6,477,170000
5,1072,525.0,2.0,547.0,1072,2005,2005,1,2005.0,80.0,5,2826,145000
4,630,0.0,0.0,630.0,630,1972,1972,1,1972.0,0.0,3,1601,81000
6,1414,601.0,2.0,1184.0,1414,1958,2002,1,1990.0,0.0,6,990,176500
8,1694,636.0,2.0,1686.0,1694,2004,2005,2,2004.0,186.0,7,1791,307000
7,1690,517.0,2.0,845.0,845,2001,2001,2,2001.0,0.0,7,2131,190550
7,2353,484.0,2.0,845.0,1153,1980,1980,2,1983.0,278.0,10,371,260000
7,1055,319.0,1.0,1055.0,1055,1976,1976,2,1976.0,0.0,4,2377,137500
6,1055,542.0,2.0,1044.0,1055,1973,2006,1,1973.0,0.0,5,1832,147000
5,1144,264.0,1.0,864.0,1144,1961,1983,1,1961.0,0.0,6,561,131400
8,2332,756.0,3.0,1148.0,1170,2004,2004,2,2004.0,126.0,9,1063,316000
6,1824,0.0,0.0,912.0,912,1971,1971,2,1971.0,0.0,8,325,139000
5,1442,400.0,2.0,352.0,712,2006,2007,2,2007.0,0.0,6,1577,172500
5,1784,180.0,1.0,747.0,892,1914,1950,1,1914.0,0.0,9,2851,138887
6,2108,540.0,2.0,1127.0,1236,1935,1986,2,1935.0,0.0,7,1410,235000
5,894,308.0,1.0,894.0,894,1962,1962,1,1962.0,0.0,5,691,109500
4,1430,370.0,2.0,596.0,834,1924,1950,2,1924.0,0.0,7,2691,107000
7,1776,474.0,2.0,936.0,936,2002,2002,2,2002.0,144.0,7,2780,192500
6,1602,529.0,2.0,1602.0,1602,1977,2000,2,1977.0,126.0,8,374,215000
6,1650,468.0,2.0,926.0,991,1910,1990,2,1979.0,0.0,6,1995,144100
6,864,300.0,1.0,864.0,864,1959,1959,1,2008.0,0.0,5,602,127500
7,2200,453.0,2.0,812.0,1101,1993,1994,2,1993.0,0.0,9,1422,225000
8,1710,866.0,3.0,1710.0,1710,2007,2008,2,2007.0,436.0,6,1056,372402
5,912,352.0,1.0,912.0,912,1962,1962,1,1962.0,0.0,4,1151,144000
6,1501,440.0,2.0,744.0,757,1999,1999,2,1999.0,342.0,6,1843,176500
6,1310,398.0,1.0,617.0,865,1924,1950,2,1924.0,0.0,6,2595,112000
6,987,264.0,1.0,483.0,483,1973,1973,1,1973.0,158.0,5,1041,100000
4,1092,286.0,1.0,546.0,546,1970,1970,1,1970.0,0.0,6,980,88000
5,1680,528.0,2.0,1680.0,1680,1976,1976,2,1976.0,164.0,8,1871,136905
4,874,576.0,2.0,864.0,874,1971,1971,1,1995.0,0.0,5,2363,97500
3,729,0.0,0.0,0.0,729,1945,1950,1,1945.0,0.0,5,2880,51689
6,1252,528.0,2.0,1252.0,1252,1959,1959,1,1960.0,243.0,7,1217,142000
8,1828,876.0,3.0,1298.0,1298,2006,2007,2,2006.0,0.0,7,1715,250000
6,2495,660.0,2.0,1280.0,1280,1993,1993,2,1993.0,0.0,9,112,243500
6,1306,624.0,2.0,1306.0,1306,2005,2005,2,2005.0,135.0,5,454,184500
7,1478,506.0,2.0,1454.0,1478,1991,1992,2,1991.0,0.0,6,2253,210000
5,912,300.0,1.0,912.0,912,1963,1995,1,1963.0,0.0,6,560,129000
2,540,200.0,1.0,480.0,540,1941,1950,1,1951.0,0.0,4,303,82000
6,1604,470.0,2.0,926.0,926,1997,1998,2,1997.0,0.0,7,1004,181000
5,1536,400.0,2.0,768.0,768,2005,2005,2,2005.0,0.0,6,2167,167000
6,1671,472.0,2.0,959.0,959,2000,2000,2,2000.0,0.0,7,2440,173000
7,1611,572.0,2.0,784.0,784,2005,2005,2,2005.0,0.0,6,2810,195800
6,1844,540.0,2.0,1844.0,1844,1969,1969,2,1969.0,312.0,7,2872,223000
7,1367,484.0,2.0,1367.0,1367,2005,2005,2,2005.0,144.0,6,1072,192000
7,1725,550.0,2.0,539.0,1040,1979,1979,2,1979.0,96.0,6,1654,197000
8,2389,672.0,3.0,1054.0,1054,2006,2006,2,2006.0,0.0,10,2394,298236
7,1718,264.0,2.0,851.0,867,1927,1992,2,1927.0,0.0,8,2212,238000
5,1556,0.0,0.0,1556.0,1556,1960,1960,2,1960.0,0.0,8,2628,119000
7,2156,508.0,2.0,1568.0,2156,1968,2003,2,1968.0,0.0,9,2526,262500
9,1978,920.0,3.0,1978.0,1978,2007,2007,2,2007.0,290.0,7,969,425000
4,1178,384.0,1.0,859.0,859,1900,1950,1,1964.0,0.0,7,306,102776
5,1078,500.0,2.0,1078.0,1078,1971,2008,1,1971.0,0.0,6,25,149900
6,1285,473.0,2.0,1243.0,1285,1977,1977,2,1977.0,0.0,6,311,190000
8,1191,531.0,2.0,1191.0,1191,1989,1989,2,1989.0,0.0,5,300,162500
6,1494,576.0,2.0,1479.0,1494,1997,1997,2,1997.0,0.0,6,2775,217000
4,1180,252.0,1.0,700.0,1180,1922,1950,1,1922.0,0.0,5,2862,137500
8,1795,782.0,3.0,900.0,909,2006,2006,2,2006.0,121.0,8,525,270000
5,894,440.0,2.0,864.0,894,1974,1974,1,1974.0,0.0,5,2730,142500
6,1042,440.0,2.0,1042.0,1042,1965,1965,2,1965.0,98.0,5,1892,161000
4,1092,0.0,0.0,546.0,546,1970,1970,1,1970.0,189.0,5,2288,93900
7,2287,667.0,2.0,1304.0,1304,1953,1953,2,1953.0,0.0,7,2728,225000
9,2668,726.0,3.0,1572.0,1572,2003,2004,2,2003.0,664.0,10,1065,412500
4,1414,0.0,0.0,864.0,964,1922,1950,1,1922.0,0.0,8,2842,83000
6,1232,217.0,1.0,600.0,608,1939,1950,1,1939.0,0.0,6,2011,128000
6,1609,525.0,2.0,754.0,754,1995,1995,2,1995.0,38.0,6,1140,182000
8,1932,774.0,3.0,1932.0,1932,2008,2008,2,2008.0,426.0,7,1051,394617
8,1728,520.0,2.0,1884.0,1728,2007,2007,2,2007.0,0.0,7,1587,298751
4,861,539.0,2.0,861.0,861,1940,1950,1,1961.0,0.0,4,785,82500
6,1913,342.0,2.0,896.0,1172,1928,1950,1,1929.0,0.0,9,916,177000
4,1200,294.0,1.0,1200.0,1200,1956,1956,1,1956.0,0.0,6,639,144000
7,1804,442.0,2.0,994.0,1028,1999,1999,2,1999.0,0.0,7,10,189000
